Date,Hour,Hourly Rainfall (mm),Hourly Water Level (meters),Hourly Discharge Rate (cubic meters per second),Flood Indicator
2/27/2023,22,2.360504633,1.333745827,342.4387648,0
2/28/2023,2,3.370031764,4.756869004,175.1977342,1
2/28/2023,4,4.308875237,1.83475617,123.124287,0
2/28/2023,8,1.670419079,1.054777007,79.52034423,0
2/28/2023,9,1.676192163,2.833527599,360.7768906,0
2/28/2023,10,0.366714269,1.606313491,307.5834767,0
2/28/2023,11,7.364020151,2.111628724,232.033786,0
2/28/2023,12,6.638045276,4.952774,213.6251521,1
2/28/2023,13,4.746308757,3.57941412,147.5664242,0
2/28/2023,14,8.44170449,4.770413002,351.3250654,1
2/28/2023,16,5.853543644,2.219627637,129.0718606,0
2/28/2023,17,8.682712805,2.996293115,318.702479,0
2/28/2023,22,5.31169528,2.348549645,268.3650219,0
2/28/2023,23,9.366056923,2.703398342,294.5326335,0
3/1/2023,0,0.393435407,2.369493503,187.1424108,0
3/1/2023,1,1.22109914,0.608022702,131.8138096,0
3/1/2023,2,4.521990283,2.009172228,88.65967469,0
3/1/2023,3,9.338750175,1.296870149,371.3536134,0
3/1/2023,4,3.16156105,0.942908851,138.3054268,0
3/1/2023,6,0.415728591,3.197118763,225.6694007,0
3/1/2023,8,9.86630123,1.919136845,261.1298732,0
3/1/2023,9,9.651186964,2.269162083,215.4688287,0
3/1/2023,10,0.049399809,1.566157973,95.27898975,0
3/1/2023,11,9.518117854,0.936345519,189.3343145,0
3/1/2023,12,6.391199378,1.305642368,348.6804623,0
3/1/2023,14,4.547398556,3.548956123,178.8009383,0
3/1/2023,15,5.155960286,2.961179942,257.046182,0
3/1/2023,16,4.888465803,2.637904428,137.0512526,0
3/1/2023,17,6.668642575,4.650954276,144.6674367,1
3/1/2023,18,1.396512548,0.827307265,60.37118978,0
3/1/2023,20,3.079299416,2.074720341,144.8179993,0
3/1/2023,22,2.018534521,4.966315791,175.8206447,1
3/1/2023,23,6.734324333,1.583017316,107.3336323,0
3/2/2023,0,9.699120461,4.434383004,337.6682974,1
3/2/2023,1,0.939007158,4.237802422,83.81432893,1
3/2/2023,3,4.437502193,2.296996611,340.140527,0
3/2/2023,4,8.681422544,2.343527912,202.8472792,0
3/2/2023,5,1.771497894,4.901993008,368.576522,1
3/2/2023,7,8.381152896,4.09621087,165.2095279,1
3/2/2023,9,6.832480283,3.788916556,102.3231561,0
3/2/2023,12,8.689049845,4.24675298,170.5431123,1
3/2/2023,14,0.303870597,4.398904326,442.1001166,1
3/2/2023,15,9.309486955,0.768277964,499.5071149,0
3/2/2023,16,6.89526751,3.614227489,323.4932459,0
3/2/2023,17,6.765133858,1.129943195,232.1176434,0
3/2/2023,18,2.156751524,2.371183556,151.3431951,0
3/2/2023,19,6.588854702,2.968647868,165.6932402,0
3/2/2023,20,3.938644057,2.312327681,265.7547402,0
3/2/2023,21,6.51232977,2.838252541,215.2749656,0
3/2/2023,22,1.065930303,4.98436839,461.2165352,1
3/2/2023,23,6.578453046,1.108477912,215.7329604,0
3/3/2023,0,9.994137258,3.539552204,218.050066,0
3/3/2023,2,9.771741842,1.098544095,426.4790947,0
3/3/2023,4,8.707534503,4.771728978,326.3759826,1
3/3/2023,5,7.823854841,4.458206735,200.3643601,1
3/3/2023,6,5.67016261,4.581688822,418.0568796,1
3/3/2023,7,7.384492093,4.961897491,67.26373761,1
3/3/2023,8,8.785155613,1.437419255,441.8587276,0
3/3/2023,9,4.041403217,2.099477018,280.7374549,0
3/3/2023,12,8.078459419,2.3827529,350.3369887,0
3/3/2023,13,7.622851348,2.110150622,55.74444193,0
3/3/2023,14,7.978136489,3.172012844,442.1983354,0
3/3/2023,15,4.355833148,3.090170429,251.0327864,0
3/3/2023,16,8.178342162,1.226560253,204.3349339,0
3/3/2023,17,1.202090554,2.622829269,112.2105045,0
3/3/2023,18,5.44489098,2.990622993,247.7594185,0
3/3/2023,19,0.057586605,3.066291224,273.3452471,0
3/3/2023,20,3.245858299,1.445482368,231.6410125,0
3/3/2023,21,3.664615349,3.840221265,355.3970422,0
3/3/2023,22,3.961726916,0.613395927,239.4034379,0
3/4/2023,1,4.486936226,3.037518145,413.365071,0
3/4/2023,2,2.375441309,1.675230946,99.2101564,0
3/4/2023,4,2.272696273,3.053259249,201.5814657,0
3/4/2023,5,0.731959238,4.083096243,306.2670747,1
3/4/2023,7,6.682127986,3.245485649,85.25219799,0
3/4/2023,8,6.19490346,2.696799539,82.65865912,0
3/4/2023,11,8.633336496,2.385947628,350.9389645,0
3/4/2023,12,5.190817851,3.196846792,294.2951596,0
3/4/2023,13,4.791818776,2.811685348,424.8021177,0
3/4/2023,16,3.801956188,2.733076499,300.5682621,0
3/4/2023,20,6.079050928,3.131725151,323.0101954,0
3/4/2023,22,8.129857387,1.284841702,426.6175248,0
3/4/2023,23,7.181230762,2.622422708,497.9676248,0
3/5/2023,1,0.182325827,3.315568605,100.7861651,0
3/5/2023,2,1.957779857,2.977392563,324.2604935,0
3/5/2023,3,0.07562875,2.333144859,419.2593977,0
3/5/2023,4,6.474747142,2.846196597,178.359954,0
3/5/2023,5,8.980305489,4.534585963,157.6449896,1
3/5/2023,6,2.434822966,1.38332436,404.1391097,0
3/5/2023,7,9.270345448,0.601540303,75.37183423,0
3/5/2023,8,0.602673903,4.377491981,216.2221914,1
3/5/2023,9,9.344360268,3.097026871,277.6141502,0
3/5/2023,10,3.516226872,4.50796305,302.1569035,1
3/5/2023,11,1.014208284,3.186253505,377.8768206,0
3/5/2023,12,4.858717592,4.145724905,209.6805755,1
3/5/2023,14,2.84872902,3.874369691,313.4189403,0
3/5/2023,15,3.072899649,4.608686601,296.4272453,1
3/5/2023,16,8.030258978,3.074553337,338.2174819,0
3/5/2023,17,5.391612767,1.313533178,166.752127,0
3/5/2023,18,3.113076992,1.709589268,88.09193911,0
3/5/2023,19,6.103337833,1.393900596,103.6722524,0
3/5/2023,20,7.161506742,1.610856624,151.0620722,0
3/5/2023,22,4.135491015,2.99810204,428.1992377,0
3/5/2023,23,1.218860933,3.145962333,365.5820039,0
3/6/2023,1,6.81117854,3.269393509,207.9390308,0
3/6/2023,3,5.251633837,0.895047067,227.1568487,0
3/6/2023,4,7.090462617,1.273232572,136.342933,0
3/6/2023,5,1.068769231,2.831348741,77.54749616,0
3/6/2023,6,5.673122196,1.462976054,315.9122418,0
3/6/2023,8,9.629268752,2.301407763,125.0733672,0
3/6/2023,9,4.835456467,4.153397558,71.00816895,1
3/6/2023,10,8.059925498,0.562379612,400.7892568,0
3/6/2023,12,0.434125329,3.50994439,423.3397124,0
3/6/2023,13,6.331513756,4.093951012,366.7715002,1
3/6/2023,14,9.514033422,4.697388226,475.5530917,1
3/6/2023,16,8.191888594,1.192026675,347.8864278,0
3/6/2023,18,2.280797719,2.56333353,333.7649138,0
3/6/2023,19,2.120448399,3.040657875,252.3195077,0
3/6/2023,22,8.398613029,4.692831815,287.8628906,1
3/7/2023,0,3.534213793,3.740708574,380.9843176,0
3/7/2023,1,2.36870559,1.792495441,348.7062308,0
3/7/2023,3,2.748060355,0.721494115,374.2773308,0
3/7/2023,4,8.226143185,1.539863838,275.1373204,0
3/7/2023,5,4.237382536,4.538235729,452.3447912,1
3/7/2023,8,6.238593247,1.121563819,419.2887022,0
3/7/2023,10,5.866084632,2.750262166,215.2263316,0
3/7/2023,11,1.680142077,3.537019414,294.034989,0
3/7/2023,13,8.627970775,3.911181895,385.8412157,0
3/7/2023,14,2.167398001,3.920024952,53.75961688,0
3/7/2023,15,0.957145555,1.906691112,125.8695718,0
3/7/2023,19,5.466974127,3.405211597,367.4734934,0
3/7/2023,21,3.909059959,1.865234946,227.4535159,0
3/8/2023,1,1.364397526,4.845375389,353.8084486,1
3/8/2023,4,4.281996149,3.522689867,284.8380329,0
3/8/2023,5,7.175977657,3.781894102,83.37928802,0
3/8/2023,6,6.924361513,3.087772581,136.4073129,0
3/8/2023,7,9.912559937,1.430680519,427.9992005,0
3/8/2023,8,1.283942895,2.770051738,376.210736,0
3/8/2023,9,1.041096494,1.904853815,452.6428942,0
3/8/2023,10,7.243388171,2.423599377,102.9007621,0
3/8/2023,11,5.78386917,3.403483591,495.6001406,0
3/8/2023,12,2.741606666,3.853466342,144.2330213,0
3/8/2023,13,0.79419369,1.545011109,55.30094433,0
3/8/2023,14,0.856582496,2.323964123,498.8403226,0
3/8/2023,15,8.941908747,1.711227069,176.4832485,0
3/8/2023,18,2.266564022,4.591637125,311.1028395,1
3/8/2023,19,3.549963058,2.166044836,456.8157439,0
3/8/2023,20,0.694238427,3.88075516,194.0815253,0
3/8/2023,21,5.190597909,4.536478802,351.6142892,1
3/9/2023,1,5.400119146,2.195043982,145.0437164,0
3/9/2023,2,8.800790876,2.026582975,190.9319228,0
3/9/2023,4,5.329577866,2.687781443,455.8622485,0
3/9/2023,7,6.694869552,1.926241798,251.7835285,0
3/9/2023,8,9.941393612,4.139718456,194.2412751,1
3/9/2023,9,6.618391898,4.439698927,384.9886642,1
3/9/2023,11,7.306505102,4.364141546,247.1151455,1
3/9/2023,13,0.601423426,3.940929277,304.6383831,0
3/9/2023,14,5.622968159,1.160128013,120.7560493,0
3/9/2023,17,6.900048908,3.571432154,342.7729355,0
3/9/2023,18,2.009336887,1.992275821,450.3593357,0
3/9/2023,19,5.358276845,2.752606928,248.1955568,0
3/9/2023,21,4.503709363,2.797566839,387.8010564,0
3/9/2023,22,7.561633289,1.039788238,269.8722166,0
3/9/2023,23,3.475715242,1.904288201,321.449961,0
3/10/2023,0,6.649117245,4.110782137,196.5115096,1
3/10/2023,1,7.954499608,4.376381207,492.6187849,1
3/10/2023,2,9.271778195,1.117850147,350.3080234,0
3/10/2023,3,2.346420819,4.785740386,69.73108362,1
3/10/2023,4,3.993159158,1.97970178,196.9798576,0
3/10/2023,6,9.924835022,3.883213157,75.34997501,0
3/10/2023,7,9.270009679,4.153758056,60.74788609,1
3/10/2023,10,5.209579773,4.363279045,247.2343736,1
3/10/2023,11,6.23585688,1.092591065,168.2119894,0
3/10/2023,12,0.891244321,3.672684079,124.1229861,0
3/10/2023,13,7.552704205,3.838899783,360.1145106,0
3/10/2023,14,1.277134836,3.549754585,281.5570023,0
3/10/2023,15,8.260676303,1.635416313,140.0693951,0
3/10/2023,16,7.820280877,4.428694162,193.8152418,1
3/10/2023,17,7.087446977,1.259863085,316.3135584,0
3/10/2023,18,0.361603805,0.741356562,82.50320672,0
3/10/2023,20,2.631125699,2.639640719,82.96052185,0
3/10/2023,21,3.601364075,4.32094109,415.5427997,1
3/10/2023,22,0.876427468,2.225287135,388.5841549,0
3/10/2023,23,9.36957823,1.257253648,388.9908193,0
3/11/2023,0,5.538022407,4.263989866,372.3464046,1
3/11/2023,1,3.055243107,2.970093342,351.2234407,0
3/11/2023,2,3.969815171,1.351381066,264.6463619,0
3/11/2023,4,6.005943334,2.800011373,67.26269965,0
3/11/2023,5,5.156794277,3.21940842,329.6589902,0
3/11/2023,6,9.193919732,2.574042522,400.0449675,0
3/11/2023,7,4.969634829,4.229190427,275.1612622,1
3/11/2023,8,9.921580148,4.233032221,210.8809978,1
3/11/2023,10,2.085105144,0.974306198,339.2609226,0
3/11/2023,11,9.305952146,4.274842379,361.7605394,1
3/11/2023,12,1.163663979,3.519558412,441.9354199,0
3/11/2023,13,8.174497085,3.636608747,204.0503371,0
3/11/2023,15,8.779743204,4.456758003,302.6101209,1
3/11/2023,16,8.680566901,3.764172201,447.2764208,0
3/11/2023,17,8.059254001,1.006657099,287.5154487,0
3/11/2023,18,7.900304363,2.335001155,282.9334228,0
3/11/2023,19,3.046791391,4.488711629,310.0446866,1
3/11/2023,20,0.809192831,0.712385158,387.1919098,0
3/11/2023,22,1.73524515,3.556231557,83.1035094,0
3/11/2023,23,6.949510889,3.341191899,74.04557108,0
3/12/2023,0,3.460997265,1.717516654,471.8976518,0
3/12/2023,1,9.756102009,1.619563049,288.4440315,0
3/12/2023,2,6.409720773,4.739261988,326.7063566,1
3/12/2023,3,8.224805636,1.842226044,267.0906207,0
3/12/2023,4,1.325246727,3.989773835,92.14585367,0
3/12/2023,5,8.620144823,2.269048092,395.6402203,0
3/12/2023,6,9.227571905,1.126643319,386.2510903,0
3/12/2023,7,4.870619188,0.54821884,190.2664947,0
3/12/2023,9,7.648098009,4.891004683,427.0286214,1
3/12/2023,10,1.748386273,2.161112872,82.56076598,0
3/12/2023,12,3.986630278,2.04841228,165.4977605,0
3/12/2023,13,1.463739922,2.842447268,316.8431365,0
3/12/2023,15,0.681723094,4.45961582,355.1551257,1
3/12/2023,16,0.258119069,2.774843563,236.4934156,0
3/12/2023,18,9.631151116,1.122672176,204.7908363,0
3/12/2023,19,5.495295359,4.922327934,174.7662874,1
3/12/2023,20,9.658221612,1.624878009,498.5074751,0
3/12/2023,21,4.324978783,0.830138304,387.855604,0
3/12/2023,22,3.118161331,3.48415812,340.1239898,0
3/12/2023,23,5.061418628,3.179148666,209.8803394,0
3/13/2023,0,4.395116886,2.368155443,72.12237312,0
3/13/2023,1,1.056646843,2.399865052,63.97559422,0
3/13/2023,3,2.160381825,1.38070688,392.9147245,0
3/13/2023,4,6.195879549,4.191139935,291.8206357,1
3/13/2023,7,0.613496271,2.561128775,215.0384344,0
3/13/2023,8,7.807615861,1.654912432,156.681676,0
3/13/2023,9,4.598004238,3.884514497,251.2728357,0
3/13/2023,10,0.581637955,2.80793634,82.56937694,0
3/13/2023,11,9.948663172,1.943845442,479.3592387,0
3/13/2023,12,0.57780561,3.182225521,150.4649305,0
3/13/2023,14,9.836789253,2.458680258,241.6519198,0
3/13/2023,15,2.391801042,4.643111304,493.48586,1
3/13/2023,16,1.422493687,2.05257578,299.3262726,0
3/13/2023,18,3.032751476,1.419089479,52.40704491,0
3/13/2023,19,1.01045811,2.384128145,386.7074628,0
3/13/2023,20,6.921613417,1.488357179,456.3727939,0
3/13/2023,22,5.094221281,4.61750692,93.25663328,1
3/14/2023,0,8.139702695,3.840315042,470.1555078,0
3/14/2023,1,6.152194382,1.25516568,294.0739521,0
3/14/2023,3,6.238958363,0.804221373,113.5067532,0
3/14/2023,5,4.260833839,4.679635823,414.5630408,1
3/14/2023,6,1.307103767,2.437411194,89.40855334,0
3/14/2023,9,1.946225118,2.069743584,143.8933609,0
3/14/2023,14,7.693048936,0.660156039,381.1791022,0
3/14/2023,19,2.598132087,0.675310309,383.7370184,0
3/14/2023,21,1.371097057,4.11080803,348.067337,1
3/14/2023,22,5.353101315,2.035600024,121.2273728,0
3/14/2023,23,2.15201872,2.498825331,359.6529466,0
3/15/2023,1,2.412014576,2.790023315,241.4104233,0
3/15/2023,2,9.758737549,4.376505587,161.2427332,1
3/15/2023,3,8.015371119,4.397160538,386.7688622,1
3/15/2023,5,4.878540439,4.001208379,446.7727879,1
3/15/2023,6,1.097361987,2.573301201,451.3190951,0
3/15/2023,7,5.47959489,4.949782436,138.3985919,1
3/15/2023,9,8.443570827,4.941031754,89.47293877,1
3/15/2023,12,1.500486647,2.922777407,346.7404611,0
3/15/2023,15,4.760181294,0.938151022,220.1112272,0
3/15/2023,16,3.758882851,3.678673986,96.32576512,0
3/15/2023,17,3.944762786,2.055108136,373.5602692,0
3/15/2023,19,7.850165438,2.315664361,368.9445346,0
3/15/2023,20,8.920846889,1.556394898,162.0245862,0
3/15/2023,21,9.553346865,4.184911717,195.9972029,1
3/15/2023,22,7.869033863,2.01798774,200.3969018,0
3/16/2023,1,4.376031241,1.885186175,411.4870581,0
3/16/2023,5,9.017619921,1.342059217,63.87107841,0
3/16/2023,6,4.614774646,2.999973064,445.6419519,0
3/16/2023,9,8.951177407,2.195900962,270.1473119,0
3/16/2023,10,6.366696822,4.441572162,203.8705221,1
3/16/2023,11,6.139335848,4.573845496,465.8982957,1
3/16/2023,13,5.184080219,1.985701776,311.6412027,0
3/16/2023,14,1.501690008,0.980603168,297.019636,0
3/16/2023,15,7.374337687,4.790312957,148.6941805,1
3/16/2023,16,5.122219208,0.771021252,242.9993441,0
3/16/2023,18,0.416729006,1.841297905,377.2090386,0
3/16/2023,19,0.84792016,1.941805788,50.32258642,0
3/16/2023,20,7.163233881,1.239290795,471.5840435,0
3/16/2023,21,0.72084336,4.024226439,124.0364176,1
3/16/2023,23,0.121084752,3.357079966,168.5630506,0
3/17/2023,2,3.532514085,4.592432767,493.8574653,1
3/17/2023,3,2.965355813,1.355579448,191.8475318,0
3/17/2023,5,7.746535312,2.95083892,98.14606753,0
3/17/2023,6,6.613706111,0.850354338,373.7569855,0
3/17/2023,7,1.851955679,4.799516861,434.5558988,1
3/17/2023,8,1.741093353,1.611325251,165.6285348,0
3/17/2023,9,0.983956497,4.368404054,59.40928055,1
3/17/2023,10,6.603027197,1.259645026,150.3905083,0
3/17/2023,11,7.643726622,4.34274297,75.43206086,1
3/17/2023,12,2.650464283,0.559529658,96.52772148,0
3/17/2023,16,2.954447775,4.591409613,164.072189,1
3/17/2023,19,3.819396397,1.396488586,305.0627473,0
3/17/2023,21,1.213864182,1.800358362,221.5160969,0
3/17/2023,22,6.15012968,2.19674269,235.3335274,0
3/17/2023,23,7.746337806,2.269943017,377.410695,0
3/18/2023,0,6.439042535,2.950498961,253.237548,0
3/18/2023,1,5.303021332,1.219458935,435.5284759,0
3/18/2023,2,0.419512234,3.610609987,474.8426537,0
3/18/2023,3,9.684887776,1.254049427,201.175769,0
3/18/2023,4,7.987141917,1.896388169,302.3125166,0
3/18/2023,5,2.928220367,2.765053088,92.77544157,0
3/18/2023,9,7.480731794,1.200979673,444.4522209,0
3/18/2023,10,8.117697881,2.961704055,121.2288152,0
3/18/2023,11,6.564786073,0.893509258,255.0473697,0
3/18/2023,12,1.280957464,2.198134296,322.5646582,0
3/18/2023,13,3.38267506,2.360824386,361.3387587,0
3/18/2023,14,9.280836403,0.679151478,222.3812164,0
3/18/2023,17,4.320768829,4.791346735,247.7785012,1
3/18/2023,19,6.129395825,0.69395049,259.1102608,0
3/18/2023,20,9.430758377,1.305927227,419.3311284,0
3/18/2023,21,2.406927118,2.26498007,326.5434582,0
3/18/2023,22,1.215013763,4.765008641,424.4731042,1
3/19/2023,0,8.869249002,3.935821297,103.3077673,0
3/19/2023,1,6.458108127,0.989071427,56.13793063,0
3/19/2023,2,2.859067892,4.915659098,186.448796,1
3/19/2023,3,8.15946939,2.217274246,364.0957122,0
3/19/2023,4,8.613699964,3.988555425,405.6169568,0
3/19/2023,5,8.465143387,2.041659873,183.0887756,0
3/19/2023,6,9.189265336,3.324509947,273.0442644,0
3/19/2023,7,2.522410202,1.364072381,239.503507,0
3/19/2023,8,7.550419287,1.157094587,234.735253,0
3/19/2023,9,4.605394973,4.721288628,154.1069209,1
3/19/2023,10,8.419985529,4.629412751,111.3669973,1
3/19/2023,11,7.284906772,4.493610231,138.5098512,1
3/19/2023,14,1.774287695,0.810666216,54.14040393,0
3/19/2023,15,5.450269189,2.006550689,332.2662803,0
3/19/2023,16,9.846697395,1.911664061,192.3689333,0
3/19/2023,17,9.373880665,3.360403949,487.9151201,0
3/19/2023,18,0.431737358,2.101809981,137.1726728,0
3/19/2023,19,1.648148157,1.168280517,205.6228566,0
3/19/2023,21,7.2597991,4.164727643,53.80317323,1
3/19/2023,22,8.177853299,2.219555725,427.6435789,0
3/19/2023,23,2.135113663,1.095209218,64.39750706,0
3/20/2023,1,8.40703028,1.568674873,451.433458,0
3/20/2023,2,7.328015448,1.849539168,290.9848622,0
3/20/2023,3,5.422372055,3.392577817,294.6180087,0
3/20/2023,6,2.975484513,2.13125893,341.2500275,0
3/20/2023,7,5.650219929,4.207989433,70.14577491,1
3/20/2023,8,6.888853021,1.418394475,74.32143231,0
3/20/2023,9,8.733229159,2.610683364,255.7536888,0
3/20/2023,11,7.61121537,1.310713915,449.5179382,0
3/20/2023,12,1.60071635,0.994384012,97.09728526,0
3/20/2023,14,0.093316198,2.043183482,144.5213018,0
3/20/2023,15,2.466788645,3.577415562,227.3376418,0
3/20/2023,16,7.264617151,0.614068719,192.4710957,0
3/20/2023,17,9.918099513,3.605210998,230.0698728,0
3/20/2023,18,0.991780996,1.922455902,117.7229741,0
3/20/2023,20,8.000709687,3.244157427,410.7391654,0
3/20/2023,21,2.040356346,1.583617172,248.6903047,0
3/20/2023,22,5.550849493,2.240632589,270.7761092,0
3/20/2023,23,7.33071296,0.862613655,431.9454134,0
3/21/2023,0,6.159854503,1.16223463,367.7261516,0
3/21/2023,1,1.880247346,1.84089756,270.7044838,0
3/21/2023,3,7.837917845,4.598718191,448.2170361,1
3/21/2023,4,5.542265141,0.527211694,309.6591808,0
3/21/2023,5,0.052296135,2.677370985,149.5164245,0
3/21/2023,6,7.6099076,1.054613562,171.1038887,0
3/21/2023,7,0.353113549,1.884555903,411.40989,0
3/21/2023,9,2.024805602,1.22762549,496.4414842,0
3/21/2023,10,9.580734801,4.846245439,108.6582559,1
3/21/2023,11,3.679407513,1.426074696,408.2308364,0
3/21/2023,12,3.269316163,3.837047488,227.6488925,0
3/21/2023,14,3.056042155,4.480154274,446.2927599,1
3/21/2023,17,3.683095305,1.379561002,72.18484808,0
3/21/2023,18,4.48610631,1.248032129,51.05636324,0
3/21/2023,20,8.861957805,1.975271895,356.2623918,0
3/21/2023,21,5.930443342,2.174370147,104.569202,0
3/21/2023,22,3.915256982,3.919206463,101.1928815,0
3/21/2023,23,4.126218408,2.024705671,234.9322736,0
3/22/2023,2,6.195893375,3.188431592,130.3028033,0
3/22/2023,3,3.554930104,4.464028222,85.81466632,1
3/22/2023,4,7.941973313,0.723226588,473.1786653,0
3/22/2023,5,0.929906398,1.656782115,167.2998722,0
3/22/2023,6,5.882022669,2.592663504,434.0059239,0
3/22/2023,8,6.423255259,3.847573343,397.6351663,0
3/22/2023,10,5.799837874,2.40696554,419.8106567,0
3/22/2023,11,5.61484588,2.039596701,396.1627517,0
3/22/2023,12,5.606600944,4.826978295,318.5253455,1
3/22/2023,13,6.034876666,2.501835948,201.7409158,0
3/22/2023,14,6.764679372,2.700717802,168.1288719,0
3/22/2023,15,8.049889997,2.082424426,104.8501454,0
3/22/2023,16,2.698207201,4.592968129,279.3906801,1
3/22/2023,17,8.250494102,3.060299675,313.367394,0
3/22/2023,18,4.982556823,3.929785642,211.7025457,0
3/22/2023,20,0.585509292,2.038320689,213.5815058,0
3/22/2023,22,7.848969771,4.318122985,455.5666435,1
3/22/2023,23,7.076809347,2.134649083,123.7641179,0
3/23/2023,0,7.886149647,4.072708101,221.6339645,1
3/23/2023,1,5.172690564,4.734465452,113.3908718,1
3/23/2023,2,4.40198998,3.304446679,331.2246967,0
3/23/2023,4,3.281927536,4.122937904,469.3607297,1
3/23/2023,6,0.886004297,2.27774002,477.5950426,0
3/23/2023,7,2.206119527,0.730685566,78.46820232,0
3/23/2023,8,5.982252941,2.308443221,321.3562385,0
3/23/2023,9,7.356631142,3.531903034,75.7097237,0
3/23/2023,10,9.983475114,2.526576736,452.1983845,0
3/23/2023,11,9.331133313,3.870334179,288.4140757,0
3/23/2023,12,6.425651995,2.106420933,351.2067578,0
3/23/2023,13,4.212480533,3.356348635,424.2082667,0
3/23/2023,14,6.361773647,1.338889122,117.6397801,0
3/23/2023,15,7.856516181,3.872162465,67.36620287,0
3/23/2023,17,4.099048897,1.418289748,191.7199524,0
3/23/2023,18,8.398022856,1.813600281,108.0405086,0
3/24/2023,0,3.345112887,4.807106746,239.1509251,1
3/24/2023,1,0.261967085,2.421972704,452.7950131,0
3/24/2023,2,0.241917639,2.637951533,492.1935852,0
3/24/2023,3,8.316970437,4.540798473,336.6713991,1
3/24/2023,4,2.7307081,2.862722031,122.7369622,0
3/24/2023,5,5.180787662,3.682755104,457.6322255,0
3/24/2023,6,2.987255736,1.634777949,282.3115204,0
3/24/2023,7,9.406792451,2.510269109,119.1871904,0
3/24/2023,8,2.592967589,1.055524396,464.7770013,0
3/24/2023,9,4.296568127,1.426910161,390.8610728,0
3/24/2023,10,8.727302505,0.504245369,379.2673727,0
3/24/2023,11,8.419335668,0.676692732,369.1313167,0
3/24/2023,12,1.861014178,4.897777204,140.1529195,1
3/24/2023,13,8.026433098,1.590591628,144.9530113,0
3/24/2023,14,4.581868867,3.484898193,359.7318493,0
3/24/2023,16,1.334799724,2.977972067,247.4022636,0
3/24/2023,17,0.806015138,1.18915025,401.9008215,0
3/24/2023,18,7.27939307,3.776523968,402.7786331,0
3/24/2023,19,4.964611524,3.201131345,253.9677976,0
3/24/2023,20,4.368507026,3.790627652,406.4854722,0
3/24/2023,21,7.295082287,3.963859803,427.3798083,0
3/24/2023,22,7.65512899,4.889346655,344.6490881,1
3/25/2023,1,1.353540823,3.418090506,191.6785199,0
3/25/2023,2,7.51375086,0.807983192,102.5618485,0
3/25/2023,3,6.569551563,4.538287932,172.9218292,1
3/25/2023,4,9.566146211,1.037214551,144.2836509,0
3/25/2023,5,0.689580164,1.97529277,254.8979374,0
3/25/2023,6,0.570547212,4.170854213,458.7968965,1
3/25/2023,7,2.821870747,3.187905702,97.01614254,0
3/25/2023,8,2.617056837,2.271359841,374.1205658,0
3/25/2023,10,9.062545805,4.345463269,93.0893894,1
3/25/2023,11,2.495461998,2.030019737,465.1575822,0
3/25/2023,12,2.719497261,4.413423582,305.812491,1
3/25/2023,13,7.593982624,0.896604939,213.6764845,0
3/25/2023,14,4.497398425,3.995592967,390.4423626,0
3/25/2023,15,7.76710557,4.313964349,165.8144563,1
3/25/2023,16,0.653661576,1.318179438,362.0794267,0
3/25/2023,17,4.875711937,2.436559396,67.87004341,0
3/25/2023,18,0.336136002,1.244748986,427.7336169,0
3/25/2023,19,0.626532035,3.67971858,251.6768812,0
3/25/2023,21,1.392453711,3.35895506,149.5570189,0
3/25/2023,22,5.324206823,1.384191351,354.6831707,0
3/25/2023,23,4.110956026,1.452856379,397.5081242,0
3/26/2023,0,3.473433263,0.686737965,262.9459341,0
3/26/2023,1,8.998333457,1.949303908,327.9771158,0
3/26/2023,3,6.637896862,4.360707113,452.3411162,1
3/26/2023,5,5.601681835,2.459283455,428.8139191,0
3/26/2023,6,9.36822462,4.789040515,410.6084262,1
3/26/2023,10,7.30820965,1.665069237,421.7978191,0
3/26/2023,11,9.812970905,0.737720089,152.4346411,0
3/26/2023,12,2.565300624,3.767381832,285.9963556,0
3/26/2023,16,4.639324867,3.039874645,160.5342083,0
3/26/2023,17,9.720053296,3.202624386,99.17575042,0
3/26/2023,18,6.085272727,1.248148987,407.4729013,0
3/26/2023,19,3.495063721,2.208818322,94.53588053,0
3/26/2023,20,1.140957849,3.277374022,172.1216278,0
3/26/2023,21,1.512468287,4.864184891,434.7992399,1
3/26/2023,22,2.2531693,3.77434012,205.9111792,0
3/26/2023,23,2.509666613,4.651716907,487.8704073,1
3/27/2023,0,8.506160578,3.929954262,490.8804506,0
3/27/2023,1,5.612227883,3.16272636,170.7242092,0
3/27/2023,2,5.233909114,1.364105161,68.44020001,0
3/27/2023,3,1.147688719,3.500085434,367.2784779,0
3/27/2023,6,0.676683619,2.704036406,368.3852685,0
3/27/2023,7,7.078350972,2.878954718,64.0287091,0
3/27/2023,8,5.435382173,2.004991372,441.5885107,0
3/27/2023,9,0.817253457,2.836907117,112.3936381,0
3/27/2023,10,4.583006415,1.389001576,107.2903454,0
3/27/2023,11,4.846962871,4.123284788,129.0525341,1
3/27/2023,12,1.657745402,1.335996296,482.1198613,0
3/27/2023,13,9.45698147,0.882348305,361.9262121,0
3/27/2023,14,8.499753715,2.463107119,410.617191,0
3/27/2023,15,6.690223373,3.462383478,228.9357436,0
3/27/2023,16,4.62295561,2.469725712,201.3407274,0
3/27/2023,17,4.117655416,1.745393594,155.5178031,0
3/27/2023,18,6.509734672,3.011770328,266.2916127,0
